17312;9;155;311
17313;9;156;312
17314;9;156;313
17315;9;157;314
17316;9;157;315
17317;9;158;316
17318;9;158;317
17319;9;159;318
17320;9;159;319
17321;9;160;320
17322;9;160;321
17323;9;161;322
17324;9;161;323
17325;9;162;324
17326;9;162;325
17327;9;163;326
17328;9;163;327
17329;9;164;328
17330;9;164;329
17331;9;165;330
17332;9;165;331
17333;9;166;332
17334;9;166;333
17335;9;167;334
17336;9;167;335
17337;9;168;336
17338;9;168;337
17339;9;169;338
17340;9;169;339
17341;9;170;340
17342;9;170;341
17343;9;171;342
17344;9;171;343
17345;9;172;344
17346;9;172;345
17347;9;173;346
17348;9;173;347
17349;9;174;348
17350;9;174;349
17351;9;175;350
17352;9;175;351
17353;9;176;352
17354;9;176;353
17355;9;177;354
17356;9;177;355
17357;9;178;356
17358;9;178;357
17359;9;179;358
17360;9;179;359
17361;9;180;360
17362;9;180;361
17363;9;181;362
17364;9;181;363
17365;9;182;364
17366;9;182;365
17367;9;183;366
17368;9;183;367
17369;9;184;368
17370;9;184;369
17371;9;185;370
17372;9;185;371
17373;9;186;372
17374;9;186;373
17375;9;187;374
17376;9;187;375
17377;9;188;376
17378;9;188;377
17379;9;189;378
17380;9;189;379
17381;9;190;380
17382;9;190;381
17383;9;191;382
17384;9;191;383
17385;9;192;384
17386;9;192;385
17387;9;193;386
17388;9;193;387
17389;9;194;388
17390;9;194;389
17391;9;195;390
17392;9;195;391
17393;9;196;392
17394;9;196;393
17395;9;197;394
17396;9;197;395
17397;9;198;396
17398;9;198;397
17399;9;199;398
17400;9;199;399
17401;9;200;400
17402;9;200;401
17403;9;201;402
17404;9;201;403
17405;9;202;404
17406;9;202;405
17407;9;203;406
17408;9;203;407
17409;9;204;408
17410;9;204;409
17411;9;205;410
17412;9;205;411
17413;9;206;412
17414;9;206;413
17415;9;207;414
17416;9;207;415
17417;9;208;416
17418;9;208;417
17419;9;209;418
17420;9;209;419
17421;9;210;420
17422;9;210;421
17423;9;211;422
17424;9;211;423
17425;9;212;424
17426;9;212;425
17427;9;213;426
17428;9;213;427
17429;9;214;428
17430;9;214;429
17431;9;215;430
17432;9;215;431
17433;9;216;432
17434;9;216;433
17435;9;217;434
17436;9;217;435
17437;9;218;436
17438;9;218;437
17439;9;219;438
17440;9;219;439
17441;9;220;440
17442;9;220;441
17443;9;221;442
17444;9;221;443
17445;9;222;444
17446;9;222;445
17447;9;223;446
17448;9;223;447
17449;9;224;448
17450;9;224;449
17451;9;225;450
17452;9;225;451
17453;9;226;452
17454;9;226;453
17455;9;227;454
17456;9;227;455
17457;9;228;456
17458;9;228;457
17459;9;229;458
17460;9;229;459
17461;9;230;460
17462;9;230;461
17463;9;231;462
17464;9;231;463
17465;9;232;464
17466;9;232;465
17467;9;233;466
17468;9;233;467
17469;9;234;468
17470;9;234;469
17471;9;235;470
17472;9;235;471
17473;9;236;472
17474;9;236;473
17475;9;237;474
17476;9;237;475
17477;9;238;476
17478;9;238;477
17479;9;239;478
17480;9;239;479
17481;9;240;480
17482;9;240;481
17483;9;241;482
17484;9;241;483
17485;9;242;484
17486;9;242;485
17487;9;243;486
17488;9;243;487
17489;9;244;488
17490;9;244;489
17491;9;245;490
17492;9;245;491
17493;9;246;492
17494;9;246;493
17495;9;247;494
17496;9;247;495
17497;9;248;496
17498;9;248;497
17499;9;249;498
17500;9;249;499
17501;9;250;500
17502;9;250;501
17503;9;251;502
17504;9;251;503
17505;9;252;504
17506;9;252;505
17507;9;253;506
17508;9;253;507
17509;9;254;508
17510;9;254;509
17511;9;255;510
17512;9;255;511
17513;9;256;512
17514;9;256;513
17515;9;257;514
17516;9;257;515
17517;9;258;516
17518;9;258;517
17519;9;259;518
17520;9;259;519
17521;9;260;520
17522;9;260;521
17523;9;261;522
17524;9;261;523
17525;9;262;524
17526;9;262;525
17527;9;263;526
17528;9;263;527
17529;9;264;528
17530;9;264;529
17531;9;265;530
17532;9;265;531
17533;9;266;532
17534;9;266;533
17535;9;267;534
17536;9;267;535
17537;9;268;536
17538;9;268;537
17539;9;269;538
17540;9;269;539
17541;9;270;540
17542;9;270;541
17543;9;271;542
17544;9;271;543
17545;9;272;544
17546;9;272;545
17547;9;273;546
17548;9;273;547
17549;9;274;548
17550;9;274;549
17551;9;275;550
17552;9;275;551
17553;9;276;552
17554;9;276;553
17555;9;277;554
17556;9;277;555
17557;9;278;556
17558;9;278;557
17559;9;279;558
17560;9;279;559
17561;9;280;560
17562;9;280;561
17563;9;281;562
17564;9;281;563
17565;9;282;564
17566;9;282;565
17567;9;283;566
17568;9;283;567
17569;9;284;568
17570;9;284;569
17571;9;285;570
17572;9;285;571
17573;9;286;572
17574;9;286;573
17575;9;287;574
17576;9;287;575
17577;9;288;576
17578;9;288;577
17579;9;289;578
17580;9;289;579
17581;9;290;580
17582;9;290;581
17583;9;291;582
17584;9;291;583
17585;9;292;584
17586;9;292;585
17587;9;293;586
17588;9;293;587
17589;9;294;588
17590;9;294;589
17591;9;295;590
17592;9;295;591
17593;9;296;592
17594;9;296;593
17595;9;297;594
17596;9;297;595
17597;9;298;596
17598;9;298;597
17599;9;299;598
17600;9;299;599
17601;9;300;600
17602;9;300;601
17603;9;301;602
17604;9;301;603
17605;9;302;604
17606;9;302;605
17607;9;303;606
17608;9;303;607
17609;9;304;608
17610;9;304;609
17611;9;305;610
17612;9;305;611
17613;9;306;612
17614;9;306;613
17615;9;307;614
17616;9;307;615
17617;9;308;616
17618;9;308;617
17619;9;309;618
17620;9;309;619
17621;9;310;620
17622;9;310;621
17623;9;311;622
17624;9;311;623
17625;9;312;624
17626;9;312;625
17627;9;313;626
17628;9;313;627
17629;9;314;628
17630;9;314;629
17631;9;315;630
17632;9;315;631
17633;9;316;632
17634;9;316;633
17635;9;317;634
17636;9;317;635
17637;9;318;636
17638;9;318;637
17639;9;319;638
17640;9;319;639
17641;9;320;640
17642;9;320;641
17643;9;321;642
17644;9;321;643
17645;9;322;644
17646;9;322;645
17647;9;323;646
17648;9;323;647
17649;9;324;648
17650;9;324;649
17651;9;325;650
17652;9;325;651
17653;9;326;652
17654;9;326;653
17655;9;327;654
17656;9;327;655
17657;9;328;656
17658;9;328;657
17659;9;329;658
17660;9;329;659
17661;9;330;660
17662;9;330;661
17663;9;331;662
17664;9;331;663
17665;9;332;664
17666;9;332;665
17667;9;333;666
17668;9;333;667
17669;9;334;668
17670;9;334;669
17671;9;335;670
17672;9;335;671
17673;9;336;672
17674;9;336;673
17675;9;337;674
17676;9;337;675
17677;9;338;676
17678;9;338;677
17679;9;339;678
17680;9;339;679
17681;9;340;680
17682;9;340;681
17683;9;341;682
17684;9;341;683
17685;9;342;684
17686;9;342;685
17687;9;343;686
17688;9;343;687
17689;9;344;688
17690;9;344;689
17691;9;345;690
17692;9;345;691
17693;9;346;692
17694;9;346;693
17695;9;347;694
17696;9;347;695
17697;9;348;696
17698;9;348;697
17699;9;349;698
17700;9;349;699
17701;9;350;700
17702;9;350;701
17703;9;351;702
17704;9;351;703
17705;9;352;704
17706;9;352;705
17707;9;353;706
17708;9;353;707
17709;9;354;708
17710;9;354;709
17711;9;355;710
17712;9;355;711
17713;9;356;712
17714;9;356;713
17715;9;357;714
17716;9;357;715
17717;9;358;716
17718;9;358;717
17719;9;359;718
17720;9;359;719
17721;9;360;720
17722;9;360;721
17723;9;361;722
17724;9;361;723
17725;9;362;724
17726;9;362;725
17727;9;363;726
17728;9;363;727
17729;9;364;728
17730;9;364;729
17731;9;365;730
17732;9;365;731
17733;9;366;732
17734;9;366;733
17735;9;367;734
17736;9;367;735
17737;9;368;736
17738;9;368;737
17739;9;369;738
17740;9;369;739
17741;9;370;740
17742;9;370;741
17743;9;371;742
17744;9;371;743
17745;9;372;744
17746;9;372;745
17747;9;373;746
17748;9;373;747
17749;9;374;748
17750;9;374;749
17751;9;375;750
17752;9;375;751
17753;9;376;752
17754;9;376;753
17755;9;377;754
17756;9;377;755
17757;9;378;756
17758;9;378;757
17759;9;379;758
17760;9;379;759
17761;9;380;760
17762;9;380;761
17763;9;381;762
17764;9;381;763
17765;9;382;764
17766;9;382;765
17767;9;383;766
17768;9;383;767
17769;9;384;768
17770;9;384;769
17771;9;385;770
17772;9;385;771
17773;9;386;772
17774;9;386;773
17775;9;387;774
17776;9;387;775
17777;9;388;776
17778;9;388;777
17779;9;389;778
17780;9;389;779
17781;9;390;780
17782;9;390;781
17783;9;391;782
17784;9;391;783
17785;9;392;784
17786;9;392;785
17787;9;393;786
17788;9;393;787
17789;9;394;788
17790;9;394;789
17791;9;395;790
17792;9;395;791
17793;9;396;792
17794;9;396;793
17795;9;397;794
17796;9;397;795
17797;9;398;796
17798;9;398;797
17799;9;399;798
17800;9;399;799
17801;9;400;800
17802;9;400;801
17803;9;401;802
17804;9;401;803
17805;9;402;804
17806;9;402;805
17807;9;403;806
17808;9;403;807
17809;9;404;808
17810;9;404;809
17811;9;405;810
17812;9;405;811
17813;9;406;812
17814;9;406;813
17815;9;407;814
17816;9;407;815
17817;9;408;816
17818;9;408;817
17819;9;409;818
17820;9;409;819
17821;9;410;820
17822;9;410;821
17823;9;411;822
17824;9;411;823
17825;9;412;824
17826;9;412;825
17827;9;413;826
17828;9;413;827
17829;9;414;828
17830;9;414;829
17831;9;415;830
17832;9;415;831
17833;9;416;832
17834;9;416;833
17835;9;417;834
17836;9;417;835
17837;9;418;836
17838;9;418;837
17839;9;419;838
17840;9;419;839
17841;9;420;840
17842;9;420;841
17843;9;421;842
17844;9;421;843
17845;9;422;844
17846;9;422;845
17847;9;423;846
17848;9;423;847
17849;9;424;848
17850;9;424;849
17851;9;425;850
17852;9;425;851
17853;9;426;852
17854;9;426;853
17855;9;427;854
17856;9;427;855
17857;9;428;856
17858;9;428;857
17859;9;429;858
17860;9;429;859
17861;9;430;860
17862;9;430;861
17863;9;431;862
17864;9;431;863
17865;9;432;864
17866;9;432;865
17867;9;433;866
17868;9;433;867
17869;9;434;868
17870;9;434;869
17871;9;435;870
17872;9;435;871
17873;9;436;872
17874;9;436;873
17875;9;437;874
17876;9;437;875
17877;9;438;876
17878;9;438;877
17879;9;439;878
17880;9;439;879
17881;9;440;880
17882;9;440;881
17883;9;441;882
17884;9;441;883
17885;9;442;884
17886;9;442;885
17887;9;443;886
17888;9;443;887
17889;9;444;888
17890;9;444;889
17891;9;445;890
17892;9;445;891
17893;9;446;892
17894;9;446;893
17895;9;447;894
17896;9;447;895
17897;9;448;896
17898;9;448;897
17899;9;449;898
17900;9;449;899
17901;9;450;900
17902;9;450;901
17903;9;451;902
17904;9;451;903
17905;9;452;904
17906;9;452;905
17907;9;453;906
17908;9;453;907
17909;9;454;908
17910;9;454;909
17911;9;455;910
17912;9;455;911
17913;9;456;912
17914;9;456;913
17915;9;457;914
17916;9;457;915
17917;9;458;916
17918;9;458;917
17919;9;459;918
17920;9;459;919
17921;9;460;920
17922;9;460;921
17923;9;461;922
17924;9;461;923
17925;9;462;924
17926;9;462;925
17927;9;463;926
17928;9;463;927
17929;9;464;928
17930;9;464;929
17931;9;465;930
17932;9;465;931
17933;9;466;932
17934;9;466;933
17935;9;467;934
17936;9;467;935
17937;9;468;936
17938;9;468;937
17939;9;469;938
17940;9;469;939
17941;9;470;940
17942;9;470;941
17943;9;471;942
17944;9;471;943
17945;9;472;944
17946;9;472;945
17947;9;473;946
17948;9;473;947
17949;9;474;948
17950;9;474;949
17951;9;475;950
17952;9;475;951
17953;9;476;952
17954;9;476;953
17955;9;477;954
17956;9;477;955
17957;9;478;956
17958;9;478;957
17959;9;479;958
17960;9;479;959
17961;9;480;960
17962;9;480;961
17963;9;481;962
17964;9;481;963
17965;9;482;964
17966;9;482;965
17967;9;483;966
17968;9;483;967
17969;9;484;968
17970;9;484;969
17971;9;485;970
17972;9;485;971
17973;9;486;972
17974;9;486;973
17975;9;487;974
17976;9;487;975
17977;9;488;976
17978;9;488;977
17979;9;489;978
17980;9;489;979
17981;9;490;980
17982;9;490;981
17983;9;491;982
17984;9;491;983
17985;9;492;984
17986;9;492;985
17987;9;493;986
17988;9;493;987
17989;9;494;988
17990;9;494;989
17991;9;495;990
17992;9;495;991
17993;9;496;992
17994;9;496;993
17995;9;497;994
17996;9;497;995
17997;9;498;996
17998;9;498;997
17999;9;499;998
18000;9;499;999
